"Date","Noncommercial Positions-Net (All)","Name","Unit"
"2018-06-12",-192631,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-06-19",-189281,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-06-26",-185717,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-07-03",-194199,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-07-10",-190794,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-07-17",-209909,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-07-24",-212674,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-07-31",-222536,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-08-07",-220107,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-08-14",-240483,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-08-21",-224395,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-08-28",-211531,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-09-04",-221816,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-09-11",-223679,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-09-18",-229975,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-09-25",-234334,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-10-02",-240737,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-10-09",-226155,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-10-16",-244975,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-10-23",-239485,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-10-30",-250125,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-11-06",-259949,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-11-13",-280858,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-11-20",-274782,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-11-27",-280779,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-12-04",-294701,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-12-11",-283133,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-12-18",-275376,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-12-24",-270871,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2018-12-31",-260371,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-01-08",-262705,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-01-15",-281932,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-01-22",-313532,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-01-29",-312093,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-02-05",-291770,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-02-12",-315331,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-02-19",-309722,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-02-26",-319137,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-03-05",-302833,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-03-12",-281523,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-03-19",-277042,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-03-26",-300062,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-04-02",-300193,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-04-09",-304433,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-04-16",-313415,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-04-23",-322831,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-04-30",-323880,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-05-07",-314147,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-05-14",-333509,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-05-21",-327346,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-05-28",-325223,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-06-04",-319594,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-06-11",-300126,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-06-18",-304330,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-06-25",-302257,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-07-02",-298174,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-07-09",-295562,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-07-16",-294242,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-07-23",-288972,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-07-30",-287072,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-08-06",-280624,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-08-13",-296930,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-08-20",-306100,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-08-27",-303626,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-09-03",-305602,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-09-10",-301276,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-09-17",-293709,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-09-24",-272541,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-10-01",-272242,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-10-08",-278324,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-10-15",-280908,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-10-22",-274758,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-10-29",-283206,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-11-05",-299828,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-11-12",-326477,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-11-19",-340142,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-11-26",-346996,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-12-03",-362546,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-12-10",-384666,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-12-17",-405043,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-12-24",-409502,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2019-12-31",-420514,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-01-07",-437432,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-01-14",-444310,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-01-21",-453959,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-01-28",-438004,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-02-04",-420291,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-02-11",-421597,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-02-18",-425680,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-02-25",-389550,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-03-03",-397153,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-03-10",-326017,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-03-17",-289928,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-03-24",-256662,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-03-31",-272768,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-04-07",-265840,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-04-14",-260022,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-04-21",-262241,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-04-28",-253719,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-05-05",-247497,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-05-12",-238614,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-05-19",-243981,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-05-26",-251955,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
"2020-06-02",-262498,"ULTRA U.S. TREASURY BONDS - CHICAGO BOARD OF TRADE","(CONTRACTS OF $100,000 FACE VALUE)"
" Source:U.S. COMMODITY FUTURES TRADING COMMISSION",,,
"CFTC建玉明細",,,
