"Date","Noncommercial Positions-Net (All)","Name","Unit"
"2018-10-23",455278,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-10-30",432638,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-11-06",403783,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-11-13",381198,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-11-20",367187,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-11-27",348121,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-12-04",330146,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-12-11",309506,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-12-18",309608,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-12-24",306312,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2018-12-31",298713,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-01-08",277211,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-01-15",306925,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-01-22",334859,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-01-29",340911,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-02-05",321609,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-02-12",288214,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-02-19",313967,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-02-26",327671,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-03-05",348801,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-03-12",362265,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-03-19",414746,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-03-26",448619,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-04-02",481361,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-04-09",516662,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-04-16",515258,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-04-23",547359,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-04-30",524103,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-05-07",494336,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-05-14",487808,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-05-21",478398,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-05-28",438938,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-06-04",400168,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-06-11",351655,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-06-18",363087,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-06-25",378803,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-07-02",392810,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-07-09",390149,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-07-16",423762,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-07-23",397851,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-07-30",387291,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-08-06",375641,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-08-13",382144,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-08-20",414635,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-08-27",391650,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-09-03",384157,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-09-10",428205,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-09-17",427105,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-09-24",424162,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-10-01",389319,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-10-08",355085,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-10-15",356884,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-10-22",366172,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-10-29",383347,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-11-05",406140,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-11-12",424597,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-11-19",429975,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-11-26",470936,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-12-03",428035,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-12-10",495539,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-12-17",536377,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-12-24",550077,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2019-12-31",554857,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-01-07",567272,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-01-14",530312,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-01-21",520568,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-01-28",461762,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-02-04",397374,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-02-11",396769,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-02-18",411764,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-02-25",431466,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-03-03",388369,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-03-10",387397,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-03-17",440237,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-03-24",436013,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-03-31",435108,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-04-07",484895,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-04-14",510669,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-04-21",587180,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-04-28",589388,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-05-05",530612,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-05-12",541019,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-05-19",543603,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-05-26",542574,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-06-02",568330,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
"2020-06-09",567909,"CRUDE OIL, LIGHT SWEET - NEW YORK MERCANTILE EXCHANGE","(CONTRACTS OF 1,000 BARRELS)"
" Source:U.S. COMMODITY FUTURES TRADING COMMISSION",,,
"CFTC建玉明細",,,
