"Date","Noncommercial Positions-Net (All)","Name","Unit"
"2019-06-18",-15484,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-06-25",-16481,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-07-02",-10742,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-07-09",-10428,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-07-16",-11732,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-07-23",-13193,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-07-30",-14488,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-08-06",-16431,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-08-13",-12952,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-08-20",-11117,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-08-27",-3800,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-09-03",-5839,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-09-10",-2892,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-09-17",-4556,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-09-24",-10552,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-10-01",-11535,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-10-08",-11047,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-10-15",-12766,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-10-22",-11335,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-10-29",-12484,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-11-05",-14153,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-11-12",-15120,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-11-19",-16192,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-11-26",-20975,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-12-03",-22287,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-12-10",-20865,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-12-17",-11074,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-12-24",-9679,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2019-12-31",-5725,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-01-07",-4469,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-01-14",-192,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-01-21",1536,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-01-28",3497,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-02-04",4919,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-02-11",3767,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-02-18",1541,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-02-25",616,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-03-03",-3242,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-03-10",595,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-03-17",7374,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-03-24",4891,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-03-31",4947,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-04-07",5604,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-04-14",4657,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-04-21",4924,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-04-28",5576,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-05-05",7791,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-05-12",6648,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-05-19",8728,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
"2020-05-26",8739,"SWISS FRANC - CHICAGO MERCANTILE EXCHANGE","(CONTRACTS OF CHF 125,000)"
" Source:U.S. COMMODITY FUTURES TRADING COMMISSION",,,
"CFTC建玉明細",,,
